,Unnamed: 0,videoname,axis,n_frame,n_landmark,coordinate,classes
27938,86438,decir_528,y,4,38,0.7968376874923706,decir
27939,86439,decir_528,y,4,39,0.8068878650665283,decir
27940,86440,decir_528,y,4,40,0.8159753084182739,decir
27941,86441,decir_528,y,4,41,0.8235850930213928,decir
27942,86442,decir_528,y,4,42,0.8286484479904175,decir
27943,86443,decir_528,y,4,43,0.8458328247070312,decir
27944,86444,decir_528,y,4,44,0.8567397594451904,decir
27945,86445,decir_528,y,4,45,0.8659548163414001,decir
27946,86446,decir_528,y,4,46,0.8552286624908447,decir
27947,86447,decir_528,y,4,47,0.8736262917518616,decir
27948,86448,decir_528,y,4,48,0.8851016759872437,decir
27949,86449,decir_528,y,4,49,0.8942608833312988,decir
27950,86450,decir_528,y,4,50,0.8760612607002258,decir
27951,86451,decir_528,y,4,51,0.8941937685012817,decir
27952,86452,decir_528,y,4,52,0.9056297540664672,decir
27953,86453,decir_528,y,4,53,0.9143500328063964,decir
27954,86454,decir_528,y,4,54,0.5295493602752686,decir
27955,86455,decir_528,y,4,55,0.4831648766994476,decir
27956,86456,decir_528,y,4,56,0.4412544667720794,decir
27957,86457,decir_528,y,4,57,0.4256597757339477,decir
27958,86458,decir_528,y,4,58,0.4294793903827667,decir
27959,86459,decir_528,y,4,59,0.4238350689411163,decir
27960,86460,decir_528,y,4,60,0.3887119889259338,decir
27961,86461,decir_528,y,4,61,0.3683282732963562,decir
27962,86462,decir_528,y,4,62,0.3545237779617309,decir
27963,86463,decir_528,y,4,63,0.4416404962539673,decir
27964,86464,decir_528,y,4,64,0.424715131521225,decir
27965,86465,decir_528,y,4,65,0.4425132572650909,decir
27966,86466,decir_528,y,4,66,0.4545066654682159,decir
27967,86467,decir_528,y,4,67,0.4665181040763855,decir
27968,86468,decir_528,y,4,68,0.4517670273780823,decir
27969,86469,decir_528,y,4,69,0.4653787016868591,decir
27970,86470,decir_528,y,4,70,0.4746809601783752,decir
27971,86471,decir_528,y,4,71,0.4938663840293884,decir
27972,86472,decir_528,y,4,72,0.4819196760654449,decir
27973,86473,decir_528,y,4,73,0.4920603632926941,decir
27974,86474,decir_528,y,4,74,0.5004384517669678,decir
27975,86475,decir_528,y,5,0,0.2534541487693786,decir
27976,86476,decir_528,y,5,1,0.2099100351333618,decir
27977,86477,decir_528,y,5,2,0.21025350689888,decir
27978,86478,decir_528,y,5,3,0.2112325727939605,decir
27979,86479,decir_528,y,5,4,0.211099237203598,decir
27980,86480,decir_528,y,5,5,0.2127068489789962,decir
27981,86481,decir_528,y,5,6,0.2152296751737594,decir
27982,86482,decir_528,y,5,7,0.2395550310611724,decir
27983,86483,decir_528,y,5,8,0.2452512234449386,decir
27984,86484,decir_528,y,5,9,0.3074772953987121,decir
27985,86485,decir_528,y,5,10,0.3089005351066589,decir
27986,86486,decir_528,y,5,11,0.5142426490783691,decir
27987,86487,decir_528,y,5,12,0.4882513880729675,decir
27988,86488,decir_528,y,5,13,0.8553475141525269,decir
27989,86489,decir_528,y,5,14,0.8004348874092102,decir
27990,86490,decir_528,y,5,15,0.8245967626571655,decir
27991,86491,decir_528,y,5,16,0.5033079385757446,decir
27992,86492,decir_528,y,5,17,0.8698065876960754,decir
27993,86493,decir_528,y,5,18,0.4356933832168579,decir
27994,86494,decir_528,y,5,19,0.816585898399353,decir
27995,86495,decir_528,y,5,20,0.409138560295105,decir
27996,86496,decir_528,y,5,21,0.7980334758758545,decir
27997,86497,decir_528,y,5,22,0.435309499502182,decir
28008,86508,decir_528,y,5,33,0.8119192719459534,decir
28009,86509,decir_528,y,5,34,0.7731825709342957,decir
28010,86510,decir_528,y,5,35,0.7460684776306152,decir
28011,86511,decir_528,y,5,36,0.7267969846725464,decir
28012,86512,decir_528,y,5,37,0.7058741450309753,decir
28013,86513,decir_528,y,5,38,0.7984405159950256,decir
28014,86514,decir_528,y,5,39,0.8087051510810852,decir
28015,86515,decir_528,y,5,40,0.8178434371948242,decir
28016,86516,decir_528,y,5,41,0.8251487612724304,decir
28017,86517,decir_528,y,5,42,0.8297328948974609,decir
28018,86518,decir_528,y,5,43,0.8470172882080078,decir
28019,86519,decir_528,y,5,44,0.8578503727912903,decir
28020,86520,decir_528,y,5,45,0.8666529655456543,decir
28021,86521,decir_528,y,5,46,0.8557395935058594,decir
28022,86522,decir_528,y,5,47,0.8744943737983704,decir
28023,86523,decir_528,y,5,48,0.8857604265213013,decir
28024,86524,decir_528,y,5,49,0.8943349123001099,decir
28025,86525,decir_528,y,5,50,0.8760875463485718,decir
28026,86526,decir_528,y,5,51,0.8947622776031494,decir
28027,86527,decir_528,y,5,52,0.906294584274292,decir
28028,86528,decir_528,y,5,53,0.9148279428482056,decir
28029,86529,decir_528,y,5,54,0.5264647603034973,decir
28030,86530,decir_528,y,5,55,0.5147601366043091,decir
28031,86531,decir_528,y,5,56,0.4890938699245453,decir
28032,86532,decir_528,y,5,57,0.465512216091156,decir
28033,86533,decir_528,y,5,58,0.4458969831466675,decir
28034,86534,decir_528,y,5,59,0.4383300542831421,decir
28035,86535,decir_528,y,5,60,0.4004238843917846,decir
28036,86536,decir_528,y,5,61,0.3903582394123077,decir
28037,86537,decir_528,y,5,62,0.3928817212581634,decir
28038,86538,decir_528,y,5,63,0.4329593479633331,decir
28039,86539,decir_528,y,5,64,0.3997777998447418,decir
28040,86540,decir_528,y,5,65,0.3968341946601867,decir
28041,86541,decir_528,y,5,66,0.4040113389492035,decir
28042,86542,decir_528,y,5,67,0.4342157542705536,decir
28043,86543,decir_528,y,5,68,0.4053913354873657,decir
28044,86544,decir_528,y,5,69,0.4028947949409485,decir
28045,86545,decir_528,y,5,70,0.4108228087425232,decir
28046,86546,decir_528,y,5,71,0.4399413466453552,decir
28047,86547,decir_528,y,5,72,0.4173077642917633,decir
28048,86548,decir_528,y,5,73,0.4161507487297058,decir
28049,86549,decir_528,y,5,74,0.4236216843128204,decir
28050,86550,decir_528,y,6,0,0.2487280815839767,decir
28051,86551,decir_528,y,6,1,0.2063602954149246,decir
28052,86552,decir_528,y,6,2,0.2069905549287796,decir
28053,86553,decir_528,y,6,3,0.2084192931652069,decir
28054,86554,decir_528,y,6,4,0.2077397853136062,decir
28055,86555,decir_528,y,6,5,0.2094467878341674,decir
28056,86556,decir_528,y,6,6,0.2115389257669448,decir
28057,86557,decir_528,y,6,7,0.2371775954961776,decir
28058,86558,decir_528,y,6,8,0.2420614212751388,decir
28059,86559,decir_528,y,6,9,0.3035387098789215,decir
28060,86560,decir_528,y,6,10,0.305106520652771,decir
28061,86561,decir_528,y,6,11,0.5140968561172485,decir
28062,86562,decir_528,y,6,12,0.4887174665927887,decir
28063,86563,decir_528,y,6,13,0.8551135063171387,decir
28064,86564,decir_528,y,6,14,0.7971055507659912,decir
28065,86565,decir_528,y,6,15,0.8276636004447937,decir
28066,86566,decir_528,y,6,16,0.4836236536502838,decir
28067,86567,decir_528,y,6,17,0.8741429448127747,decir
28068,86568,decir_528,y,6,18,0.4115499556064605,decir
28069,86569,decir_528,y,6,19,0.8202900290489197,decir
28070,86570,decir_528,y,6,20,0.3830930590629577,decir
28071,86571,decir_528,y,6,21,0.801472544670105,decir
28072,86572,decir_528,y,6,22,0.4150439798831939,decir
28083,86583,decir_528,y,6,33,0.8124557733535767,decir
28084,86584,decir_528,y,6,34,0.7742404341697693,decir
28085,86585,decir_528,y,6,35,0.7473868131637573,decir
28086,86586,decir_528,y,6,36,0.7279463410377502,decir
28087,86587,decir_528,y,6,37,0.7067447304725647,decir
28088,86588,decir_528,y,6,38,0.8000515103340149,decir
28089,86589,decir_528,y,6,39,0.81013023853302,decir
28090,86590,decir_528,y,6,40,0.8193539977073669,decir
28091,86591,decir_528,y,6,41,0.8269306421279907,decir
28092,86592,decir_528,y,6,42,0.8315413594245911,decir
28093,86593,decir_528,y,6,43,0.8491930961608887,decir
28094,86594,decir_528,y,6,44,0.8597575426101685,decir
28095,86595,decir_528,y,6,45,0.8682243227958679,decir
28096,86596,decir_528,y,6,46,0.8578307032585144,decir
28097,86597,decir_528,y,6,47,0.8768954873085022,decir
28098,86598,decir_528,y,6,48,0.888235330581665,decir
28099,86599,decir_528,y,6,49,0.8967500329017639,decir
28100,86600,decir_528,y,6,50,0.8786328434944153,decir
28101,86601,decir_528,y,6,51,0.8975090980529785,decir
28102,86602,decir_528,y,6,52,0.9091241359710692,decir
28103,86603,decir_528,y,6,53,0.9177691340446472,decir
28104,86604,decir_528,y,6,54,1.0,decir
28105,86605,decir_528,y,6,55,1.0,decir
28106,86606,decir_528,y,6,56,1.0,decir
28107,86607,decir_528,y,6,57,1.0,decir
28108,86608,decir_528,y,6,58,1.0,decir
28109,86609,decir_528,y,6,59,1.0,decir
28110,86610,decir_528,y,6,60,1.0,decir
28111,86611,decir_528,y,6,61,1.0,decir
28112,86612,decir_528,y,6,62,1.0,decir
28113,86613,decir_528,y,6,63,1.0,decir
28114,86614,decir_528,y,6,64,1.0,decir
28115,86615,decir_528,y,6,65,1.0,decir
28116,86616,decir_528,y,6,66,1.0,decir
28117,86617,decir_528,y,6,67,1.0,decir
28118,86618,decir_528,y,6,68,1.0,decir
28119,86619,decir_528,y,6,69,1.0,decir
28120,86620,decir_528,y,6,70,1.0,decir
28121,86621,decir_528,y,6,71,1.0,decir
28122,86622,decir_528,y,6,72,1.0,decir
28123,86623,decir_528,y,6,73,1.0,decir
28124,86624,decir_528,y,6,74,1.0,decir
28125,86625,decir_528,y,7,0,0.2479802519083023,decir
28126,86626,decir_528,y,7,1,0.2054247111082077,decir
28127,86627,decir_528,y,7,2,0.2059936225414276,decir
28128,86628,decir_528,y,7,3,0.207448735833168,decir
28129,86629,decir_528,y,7,4,0.2070201188325882,decir
28130,86630,decir_528,y,7,5,0.2088766992092132,decir
28131,86631,decir_528,y,7,6,0.2108349502086639,decir
28132,86632,decir_528,y,7,7,0.2359906584024429,decir
28133,86633,decir_528,y,7,8,0.2411683499813079,decir
28134,86634,decir_528,y,7,9,0.3025095760822296,decir
28135,86635,decir_528,y,7,10,0.3043995201587677,decir
28136,86636,decir_528,y,7,11,0.5139775276184082,decir
28137,86637,decir_528,y,7,12,0.4888615906238556,decir
28138,86638,decir_528,y,7,13,0.8545655608177185,decir
28139,86639,decir_528,y,7,14,0.7946998476982117,decir
28140,86640,decir_528,y,7,15,0.8287274241447449,decir
28141,86641,decir_528,y,7,16,0.4820358157157898,decir
28142,86642,decir_528,y,7,17,0.8747223019599915,decir
28143,86643,decir_528,y,7,18,0.4133012890815735,decir
28144,86644,decir_528,y,7,19,0.8206782341003418,decir
28145,86645,decir_528,y,7,20,0.3849267661571502,decir
28146,86646,decir_528,y,7,21,0.8020132780075073,decir
28147,86647,decir_528,y,7,22,0.4163322150707245,decir
28158,86658,decir_528,y,7,33,0.8117027878761292,decir
28159,86659,decir_528,y,7,34,0.7729814648628235,decir
28160,86660,decir_528,y,7,35,0.7464324235916138,decir
28161,86661,decir_528,y,7,36,0.7276227474212646,decir
28162,86662,decir_528,y,7,37,0.7068364024162292,decir
28163,86663,decir_528,y,7,38,0.7996984124183655,decir
28164,86664,decir_528,y,7,39,0.8095186352729797,decir
28165,86665,decir_528,y,7,40,0.819085955619812,decir
28166,86666,decir_528,y,7,41,0.8270472884178162,decir
28167,86667,decir_528,y,7,42,0.831800103187561,decir
28168,86668,decir_528,y,7,43,0.8501105904579163,decir
28169,86669,decir_528,y,7,44,0.8614648580551147,decir
28170,86670,decir_528,y,7,45,0.8708153367042542,decir
28171,86671,decir_528,y,7,46,0.8581724762916565,decir
28172,86672,decir_528,y,7,47,0.8776955604553223,decir
28173,86673,decir_528,y,7,48,0.8896058201789856,decir
28174,86674,decir_528,y,7,49,0.8989028334617615,decir
28175,86675,decir_528,y,7,50,0.8786498308181763,decir
28176,86676,decir_528,y,7,51,0.8976408243179321,decir
28177,86677,decir_528,y,7,52,0.909259557723999,decir
28178,86678,decir_528,y,7,53,0.9178591966629028,decir
28179,86679,decir_528,y,7,54,0.1908834278583526,decir
28180,86680,decir_528,y,7,55,0.2701836824417114,decir
28181,86681,decir_528,y,7,56,0.3415822088718414,decir
28182,86682,decir_528,y,7,57,0.3822022378444671,decir
28183,86683,decir_528,y,7,58,0.4015730321407318,decir
28184,86684,decir_528,y,7,59,0.3429539501667022,decir
28185,86685,decir_528,y,7,60,0.3921767473220825,decir
28186,86686,decir_528,y,7,61,0.397973895072937,decir
28187,86687,decir_528,y,7,62,0.4054062962532043,decir
28188,86688,decir_528,y,7,63,0.2982513010501861,decir
28189,86689,decir_528,y,7,64,0.3290616571903229,decir
28190,86690,decir_528,y,7,65,0.3171918392181396,decir
28191,86691,decir_528,y,7,66,0.31135293841362,decir
28192,86692,decir_528,y,7,67,0.2438735216856002,decir
28193,86693,decir_528,y,7,68,0.266353964805603,decir
28194,86694,decir_528,y,7,69,0.265793114900589,decir
28195,86695,decir_528,y,7,70,0.2661719024181366,decir
28196,86696,decir_528,y,7,71,0.1870783120393753,decir
28197,86697,decir_528,y,7,72,0.2014464437961578,decir
28198,86698,decir_528,y,7,73,0.1965993344783783,decir
28199,86699,decir_528,y,7,74,0.192473754286766,decir
28200,86700,decir_528,y,8,0,0.2478274554014206,decir
28201,86701,decir_528,y,8,1,0.204998567700386,decir
28202,86702,decir_528,y,8,2,0.2055366188287735,decir
28203,86703,decir_528,y,8,3,0.2069693803787231,decir
28204,86704,decir_528,y,8,4,0.206767588853836,decir
28205,86705,decir_528,y,8,5,0.2087242007255554,decir
28206,86706,decir_528,y,8,6,0.2106010317802429,decir
28207,86707,decir_528,y,8,7,0.2352568060159683,decir
28208,86708,decir_528,y,8,8,0.2407597303390503,decir
28209,86709,decir_528,y,8,9,0.3021407127380371,decir
28210,86710,decir_528,y,8,10,0.3040487766265869,decir
28211,86711,decir_528,y,8,11,0.5138916969299316,decir
28212,86712,decir_528,y,8,12,0.4890666902065277,decir
28213,86713,decir_528,y,8,13,0.8536104559898376,decir
28214,86714,decir_528,y,8,14,0.7939338088035583,decir
28215,86715,decir_528,y,8,15,0.8290895223617554,decir
28216,86716,decir_528,y,8,16,0.483970433473587,decir
28217,86717,decir_528,y,8,17,0.8743222951889038,decir
28218,86718,decir_528,y,8,18,0.4164104759693146,decir
28219,86719,decir_528,y,8,19,0.8204084038734436,decir
28220,86720,decir_528,y,8,20,0.38861283659935,decir
28221,86721,decir_528,y,8,21,0.80206698179245,decir
28222,86722,decir_528,y,8,22,0.4189056158065796,decir
28233,86733,decir_528,y,8,33,0.8107513785362244,decir
28234,86734,decir_528,y,8,34,0.7721452713012695,decir
28235,86735,decir_528,y,8,35,0.745936930179596,decir
28236,86736,decir_528,y,8,36,0.7276077270507812,decir
28237,86737,decir_528,y,8,37,0.7063438296318054,decir
28238,86738,decir_528,y,8,38,0.7985353469848633,decir
28239,86739,decir_528,y,8,39,0.8097456097602844,decir
28240,86740,decir_528,y,8,40,0.8199854493141174,decir
28241,86741,decir_528,y,8,41,0.8286365866661072,decir
28242,86742,decir_528,y,8,42,0.8304634094238281,decir
28243,86743,decir_528,y,8,43,0.8492008447647095,decir
28244,86744,decir_528,y,8,44,0.8610600829124451,decir
28245,86745,decir_528,y,8,45,0.8710581660270691,decir
28246,86746,decir_528,y,8,46,0.8568832278251648,decir
28247,86747,decir_528,y,8,47,0.8765676021575928,decir
28248,86748,decir_528,y,8,48,0.8889416456222534,decir
28249,86749,decir_528,y,8,49,0.898760974407196,decir
28250,86750,decir_528,y,8,50,0.8776695728302002,decir
28251,86751,decir_528,y,8,51,0.8968733549118042,decir
28252,86752,decir_528,y,8,52,0.9085142016410828,decir
28253,86753,decir_528,y,8,53,0.9170583486557008,decir
28254,86754,decir_528,y,8,54,1.0,decir
28255,86755,decir_528,y,8,55,1.0,decir
28256,86756,decir_528,y,8,56,1.0,decir
28257,86757,decir_528,y,8,57,1.0,decir
28258,86758,decir_528,y,8,58,1.0,decir
28259,86759,decir_528,y,8,59,1.0,decir
28260,86760,decir_528,y,8,60,1.0,decir
28261,86761,decir_528,y,8,61,1.0,decir
28262,86762,decir_528,y,8,62,1.0,decir
28263,86763,decir_528,y,8,63,1.0,decir
28264,86764,decir_528,y,8,64,1.0,decir
28265,86765,decir_528,y,8,65,1.0,decir
28266,86766,decir_528,y,8,66,1.0,decir
28267,86767,decir_528,y,8,67,1.0,decir
28268,86768,decir_528,y,8,68,1.0,decir
28269,86769,decir_528,y,8,69,1.0,decir
28270,86770,decir_528,y,8,70,1.0,decir
28271,86771,decir_528,y,8,71,1.0,decir
28272,86772,decir_528,y,8,72,1.0,decir
28273,86773,decir_528,y,8,73,1.0,decir
28274,86774,decir_528,y,8,74,1.0,decir
28275,86775,decir_528,y,9,0,0.2476478368043899,decir
28276,86776,decir_528,y,9,1,0.2046993374824524,decir
28277,86777,decir_528,y,9,2,0.2053159028291702,decir
28278,86778,decir_528,y,9,3,0.2068303227424621,decir
28279,86779,decir_528,y,9,4,0.2064747214317321,decir
28280,86780,decir_528,y,9,5,0.2084273099899292,decir
28281,86781,decir_528,y,9,6,0.2102696001529693,decir
28282,86782,decir_528,y,9,7,0.2351360321044922,decir
28283,86783,decir_528,y,9,8,0.240359827876091,decir
28284,86784,decir_528,y,9,9,0.3017930388450622,decir
28285,86785,decir_528,y,9,10,0.3039033710956573,decir
28286,86786,decir_528,y,9,11,0.5138534307479858,decir
28287,86787,decir_528,y,9,12,0.4893085360527038,decir
28288,86788,decir_528,y,9,13,0.8531429767608643,decir
28289,86789,decir_528,y,9,14,0.7952045202255249,decir
28290,86790,decir_528,y,9,15,0.8292196989059448,decir
28291,86791,decir_528,y,9,16,0.4856355786323547,decir
28292,86792,decir_528,y,9,17,0.8735169768333435,decir
28293,86793,decir_528,y,9,18,0.4176663160324096,decir
28294,86794,decir_528,y,9,19,0.8197984099388123,decir
28295,86795,decir_528,y,9,20,0.3898525536060333,decir
28296,86796,decir_528,y,9,21,0.8018835783004761,decir
28297,86797,decir_528,y,9,22,0.4198283851146698,decir
28308,86808,decir_528,y,9,33,0.8110309839248657,decir
28309,86809,decir_528,y,9,34,0.7727586627006531,decir
28310,86810,decir_528,y,9,35,0.746550977230072,decir
28311,86811,decir_528,y,9,36,0.7279438376426697,decir
28312,86812,decir_528,y,9,37,0.7067993879318237,decir
28313,86813,decir_528,y,9,38,0.7986248731613159,decir
28314,86814,decir_528,y,9,39,0.80951988697052,decir
28315,86815,decir_528,y,9,40,0.8195606470108032,decir
28316,86816,decir_528,y,9,41,0.8279199600219727,decir
28317,86817,decir_528,y,9,42,0.8301986455917358,decir
28318,86818,decir_528,y,9,43,0.848737895488739,decir
28319,86819,decir_528,y,9,44,0.8605219721794128,decir
28320,86820,decir_528,y,9,45,0.8703232407569885,decir
28321,86821,decir_528,y,9,46,0.8563322424888611,decir
28322,86822,decir_528,y,9,47,0.8757225871086121,decir
28323,86823,decir_528,y,9,48,0.8877909779548645,decir
28324,86824,decir_528,y,9,49,0.897196888923645,decir
28325,86825,decir_528,y,9,50,0.8768832087516785,decir
28326,86826,decir_528,y,9,51,0.8958032131195068,decir
28327,86827,decir_528,y,9,52,0.907424807548523,decir
28328,86828,decir_528,y,9,53,0.9159489870071412,decir
28329,86829,decir_528,y,9,54,1.0,decir
28330,86830,decir_528,y,9,55,1.0,decir
28331,86831,decir_528,y,9,56,1.0,decir
28332,86832,decir_528,y,9,57,1.0,decir
28333,86833,decir_528,y,9,58,1.0,decir
28334,86834,decir_528,y,9,59,1.0,decir
28335,86835,decir_528,y,9,60,1.0,decir
28336,86836,decir_528,y,9,61,1.0,decir
28337,86837,decir_528,y,9,62,1.0,decir
28338,86838,decir_528,y,9,63,1.0,decir
28339,86839,decir_528,y,9,64,1.0,decir
28340,86840,decir_528,y,9,65,1.0,decir
28341,86841,decir_528,y,9,66,1.0,decir
28342,86842,decir_528,y,9,67,1.0,decir
28343,86843,decir_528,y,9,68,1.0,decir
28344,86844,decir_528,y,9,69,1.0,decir
28345,86845,decir_528,y,9,70,1.0,decir
28346,86846,decir_528,y,9,71,1.0,decir
28347,86847,decir_528,y,9,72,1.0,decir
28348,86848,decir_528,y,9,73,1.0,decir
28349,86849,decir_528,y,9,74,1.0,decir
28350,86850,decir_528,y,10,0,0.2484614700078964,decir
28351,86851,decir_528,y,10,1,0.2047368586063385,decir
28352,86852,decir_528,y,10,2,0.2053626030683517,decir
28353,86853,decir_528,y,10,3,0.2068839818239212,decir
28354,86854,decir_528,y,10,4,0.2065687328577041,decir
28355,86855,decir_528,y,10,5,0.2085826992988586,decir
28356,86856,decir_528,y,10,6,0.2104150056838989,decir
28357,86857,decir_528,y,10,7,0.2351684719324112,decir
28358,86858,decir_528,y,10,8,0.2404105216264724,decir
28359,86859,decir_528,y,10,9,0.3024088442325592,decir
28360,86860,decir_528,y,10,10,0.3051747977733612,decir
28361,86861,decir_528,y,10,11,0.5141405463218689,decir
28362,86862,decir_528,y,10,12,0.4896901547908783,decir
28363,86863,decir_528,y,10,13,0.8529115915298462,decir
28364,86864,decir_528,y,10,14,0.7957056760787964,decir
28365,86865,decir_528,y,10,15,0.8290461301803589,decir
28366,86866,decir_528,y,10,16,0.4863789081573486,decir
28367,86867,decir_528,y,10,17,0.8732834458351135,decir
28368,86868,decir_528,y,10,18,0.4175817370414734,decir
28369,86869,decir_528,y,10,19,0.8197340965270996,decir
28370,86870,decir_528,y,10,20,0.3901295363903045,decir
28371,86871,decir_528,y,10,21,0.8019757866859436,decir
28372,86872,decir_528,y,10,22,0.4201266765594482,decir
28383,86883,decir_528,y,10,33,0.8113723993301392,decir
28384,86884,decir_528,y,10,34,0.7725226283073425,decir
28385,86885,decir_528,y,10,35,0.7463970184326172,decir
28386,86886,decir_528,y,10,36,0.7286677956581116,decir
28387,86887,decir_528,y,10,37,0.7070817947387695,decir
28388,86888,decir_528,y,10,38,0.7988969087600708,decir
28389,86889,decir_528,y,10,39,0.8091691732406616,decir
28390,86890,decir_528,y,10,40,0.8187735080718994,decir
28391,86891,decir_528,y,10,41,0.8267627954483032,decir
28392,86892,decir_528,y,10,42,0.8307554125785828,decir
28393,86893,decir_528,y,10,43,0.8486663103103638,decir
28394,86894,decir_528,y,10,44,0.8601356148719788,decir
28395,86895,decir_528,y,10,45,0.8696309328079224,decir
28396,86896,decir_528,y,10,46,0.8571727871894836,decir
28397,86897,decir_528,y,10,47,0.8761699795722961,decir
28398,86898,decir_528,y,10,48,0.888035774230957,decir
28399,86899,decir_528,y,10,49,0.8971549272537231,decir
28400,86900,decir_528,y,10,50,0.8781014084815979,decir
28401,86901,decir_528,y,10,51,0.8964724540710449,decir
28402,86902,decir_528,y,10,52,0.907467007637024,decir
28403,86903,decir_528,y,10,53,0.9153820872306824,decir
28404,86904,decir_528,y,10,54,1.0,decir
28405,86905,decir_528,y,10,55,1.0,decir
28406,86906,decir_528,y,10,56,1.0,decir
28407,86907,decir_528,y,10,57,1.0,decir
28408,86908,decir_528,y,10,58,1.0,decir
28409,86909,decir_528,y,10,59,1.0,decir
28410,86910,decir_528,y,10,60,1.0,decir
28411,86911,decir_528,y,10,61,1.0,decir
28412,86912,decir_528,y,10,62,1.0,decir
28413,86913,decir_528,y,10,63,1.0,decir
28414,86914,decir_528,y,10,64,1.0,decir
28415,86915,decir_528,y,10,65,1.0,decir
28416,86916,decir_528,y,10,66,1.0,decir
28417,86917,decir_528,y,10,67,1.0,decir
28418,86918,decir_528,y,10,68,1.0,decir
28419,86919,decir_528,y,10,69,1.0,decir
28420,86920,decir_528,y,10,70,1.0,decir
28421,86921,decir_528,y,10,71,1.0,decir
28422,86922,decir_528,y,10,72,1.0,decir
28423,86923,decir_528,y,10,73,1.0,decir
28424,86924,decir_528,y,10,74,1.0,decir
28425,86925,decir_528,y,12,0,0.2486418634653091,decir
28426,86926,decir_528,y,12,1,0.2048949748277664,decir
28427,86927,decir_528,y,12,2,0.2054889649152755,decir
28428,86928,decir_528,y,12,3,0.2069783955812454,decir
28429,86929,decir_528,y,12,4,0.2066898047924041,decir
28430,86930,decir_528,y,12,5,0.2086721211671829,decir
28431,86931,decir_528,y,12,6,0.2104849368333816,decir
28432,86932,decir_528,y,12,7,0.2353031486272812,decir
28433,86933,decir_528,y,12,8,0.2404363006353378,decir
28434,86934,decir_528,y,12,9,0.3026155531406402,decir
28435,86935,decir_528,y,12,10,0.3055483698844909,decir
28436,86936,decir_528,y,12,11,0.5142168998718262,decir
28437,86937,decir_528,y,12,12,0.490329384803772,decir
28438,86938,decir_528,y,12,13,0.8526321649551392,decir
28439,86939,decir_528,y,12,14,0.8003237843513489,decir
28440,86940,decir_528,y,12,15,0.8279691338539124,decir
28441,86941,decir_528,y,12,16,0.5010949373245239,decir
28442,86942,decir_528,y,12,17,0.8709174394607544,decir
28443,86943,decir_528,y,12,18,0.43449267745018,decir
28444,86944,decir_528,y,12,19,0.8179270625114441,decir
28445,86945,decir_528,y,12,20,0.4049312174320221,decir
28446,86946,decir_528,y,12,21,0.8004985451698303,decir
28447,86947,decir_528,y,12,22,0.4300189018249511,decir
28458,86958,decir_528,y,12,33,0.8129307627677917,decir
28459,86959,decir_528,y,12,34,0.7712977528572083,decir
28460,86960,decir_528,y,12,35,0.7461817264556885,decir
28461,86961,decir_528,y,12,36,0.7303735613822937,decir
28462,86962,decir_528,y,12,37,0.7096786499023438,decir
28463,86963,decir_528,y,12,38,0.8006981015205383,decir
28464,86964,decir_528,y,12,39,0.8108373284339905,decir
28465,86965,decir_528,y,12,40,0.8201358318328857,decir
28466,86966,decir_528,y,12,41,0.8281880021095276,decir
28467,86967,decir_528,y,12,42,0.8336023092269897,decir
28468,86968,decir_528,y,12,43,0.8504143953323364,decir
28469,86969,decir_528,y,12,44,0.86088627576828,decir
28470,86970,decir_528,y,12,45,0.8697757124900818,decir
28471,86971,decir_528,y,12,46,0.8606058955192566,decir
28472,86972,decir_528,y,12,47,0.8787945508956909,decir
28473,86973,decir_528,y,12,48,0.8887582421302795,decir
28474,86974,decir_528,y,12,49,0.8962066173553467,decir
28475,86975,decir_528,y,12,50,0.8813828825950623,decir
28476,86976,decir_528,y,12,51,0.899606466293335,decir
28477,86977,decir_528,y,12,52,0.9093384742736816,decir
28478,86978,decir_528,y,12,53,0.9154605865478516,decir
28479,86979,decir_528,y,12,54,1.0,decir
28480,86980,decir_528,y,12,55,1.0,decir
28481,86981,decir_528,y,12,56,1.0,decir
28482,86982,decir_528,y,12,57,1.0,decir
28483,86983,decir_528,y,12,58,1.0,decir
28484,86984,decir_528,y,12,59,1.0,decir
28485,86985,decir_528,y,12,60,1.0,decir
28486,86986,decir_528,y,12,61,1.0,decir
28487,86987,decir_528,y,12,62,1.0,decir
28488,86988,decir_528,y,12,63,1.0,decir
28489,86989,decir_528,y,12,64,1.0,decir
28490,86990,decir_528,y,12,65,1.0,decir
28491,86991,decir_528,y,12,66,1.0,decir
28492,86992,decir_528,y,12,67,1.0,decir
28493,86993,decir_528,y,12,68,1.0,decir
28494,86994,decir_528,y,12,69,1.0,decir
28495,86995,decir_528,y,12,70,1.0,decir
28496,86996,decir_528,y,12,71,1.0,decir
28497,86997,decir_528,y,12,72,1.0,decir
28498,86998,decir_528,y,12,73,1.0,decir
28499,86999,decir_528,y,12,74,1.0,decir
28500,88500,decir_789,x,0,0,0.4872264862060547,decir
28501,88501,decir_789,x,0,1,0.5157727599143982,decir
28502,88502,decir_789,x,0,2,0.5354692935943604,decir
28503,88503,decir_789,x,0,3,0.5511100888252258,decir
28504,88504,decir_789,x,0,4,0.4594824612140655,decir
28505,88505,decir_789,x,0,5,0.4414986968040466,decir
28506,88506,decir_789,x,0,6,0.4280451834201813,decir
28507,88507,decir_789,x,0,7,0.5778371095657349,decir
28508,88508,decir_789,x,0,8,0.4091744124889374,decir
